name,id,properties
 ,8462,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8463,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8464,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8465,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8466,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8467,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8468,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8469,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8470,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8471,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8472,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8473,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8474,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8475,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8476,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8477,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8478,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8479,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8480,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8481,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8482,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8483,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8484,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8485,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
minecraft:jungle_fence_gate,8486,"{'facing': 'north', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8487,"{'facing': 'north', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8488,"{'facing': 'north', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8489,"{'facing': 'north', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8490,"{'facing': 'north', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8491,"{'facing': 'north', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8492,"{'facing': 'north', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8493,"{'facing': 'north', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8494,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8495,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8496,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8497,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8498,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8499,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8500,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8501,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8502,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8503,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8504,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8505,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8506,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8507,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8508,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8509,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8510,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8511,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8512,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8513,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8514,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8515,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8516,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8517,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
minecraft:acacia_fence_gate,8518,"{'facing': 'north', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8519,"{'facing': 'north', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8520,"{'facing': 'north', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8521,"{'facing': 'north', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8522,"{'facing': 'north', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8523,"{'facing': 'north', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8524,"{'facing': 'north', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8525,"{'facing': 'north', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8526,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8527,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8528,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8529,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8530,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8531,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8532,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8533,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8534,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8535,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8536,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8537,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8538,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8539,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8540,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8541,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8542,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8543,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8544,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8545,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8546,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8547,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8548,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8549,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
minecraft:dark_oak_fence_gate,8550,"{'facing': 'north', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8551,"{'facing': 'north', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8552,"{'facing': 'north', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8553,"{'facing': 'north', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8554,"{'facing': 'north', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8555,"{'facing': 'north', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8556,"{'facing': 'north', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8557,"{'facing': 'north', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8558,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8559,"{'facing': 'south', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8560,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8561,"{'facing': 'south', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8562,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8563,"{'facing': 'south', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8564,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8565,"{'facing': 'south', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8566,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8567,"{'facing': 'west', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8568,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8569,"{'facing': 'west', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8570,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8571,"{'facing': 'west', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8572,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8573,"{'facing': 'west', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
 ,8574,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'true'}"
 ,8575,"{'facing': 'east', 'in_wall': 'true', 'open': 'true', 'powered': 'false'}"
 ,8576,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'true'}"
 ,8577,"{'facing': 'east', 'in_wall': 'true', 'open': 'false', 'powered': 'false'}"
 ,8578,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'true'}"
 ,8579,"{'facing': 'east', 'in_wall': 'false', 'open': 'true', 'powered': 'false'}"
 ,8580,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'true'}"
 ,8581,"{'facing': 'east', 'in_wall': 'false', 'open': 'false', 'powered': 'false'}"
minecraft:spruce_fence,8582,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8583,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8584,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8585,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8586,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8587,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8588,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8589,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8590,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8591,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8592,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8593,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8594,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8595,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8596,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8597,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8598,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8599,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8600,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8601,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8602,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8603,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8604,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8605,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8606,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8607,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8608,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8609,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8610,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8611,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8612,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8613,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
minecraft:birch_fence,8614,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8615,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8616,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8617,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8618,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8619,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8620,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8621,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8622,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8623,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8624,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8625,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8626,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8627,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8628,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8629,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8630,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8631,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8632,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8633,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8634,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8635,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8636,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8637,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8638,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8639,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8640,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8641,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8642,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8643,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8644,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8645,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
minecraft:jungle_fence,8646,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8647,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8648,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8649,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8650,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8651,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8652,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8653,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8654,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8655,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8656,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8657,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8658,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8659,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8660,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8661,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8662,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8663,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8664,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8665,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8666,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8667,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8668,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8669,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8670,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8671,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8672,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8673,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8674,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8675,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8676,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8677,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
minecraft:acacia_fence,8678,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8679,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8680,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8681,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8682,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8683,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8684,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8685,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8686,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8687,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8688,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8689,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8690,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8691,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8692,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8693,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8694,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8695,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8696,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8697,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8698,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8699,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8700,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8701,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8702,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8703,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8704,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8705,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8706,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8707,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8708,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8709,"{'east': 'false', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
minecraft:dark_oak_fence,8710,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8711,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8712,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8713,"{'east': 'true', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8714,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8715,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8716,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8717,"{'east': 'true', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8718,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8719,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8720,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8721,"{'east': 'true', 'north': 'false', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8722,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8723,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8724,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8725,"{'east': 'true', 'north': 'false', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8726,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
 ,8727,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'true', 'west': 'false'}"
 ,8728,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'true'}"
 ,8729,"{'east': 'false', 'north': 'true', 'south': 'true', 'waterlogged': 'false', 'west': 'false'}"
 ,8730,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'true'}"
 ,8731,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'true', 'west': 'false'}"
 ,8732,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'true'}"
 ,8733,"{'east': 'false', 'north': 'true', 'south': 'false', 'waterlogged': 'false', 'west': 'false'}"
 ,8734,"{'east': 'false', 'north': 'false', 'south': 'true', 'waterlogged': 'true', 'west': 'true'}"
